3,14368
4,22174
4,2130
5,1276
4,827
3,6415
3,1840
3,2773
4,9611
2,1662
1,2574
3,7508
1,4604
4,19980
3,21708
4,19887
4,21060
4,19632
3,22899
4,9480
1,29314
1,29541
5,13357
5,13488
3,22702
1,30897
1,28198
1,28060
1,26497
1,20348
1,25426
2,16874
1,24259
3,22611
4,20476
5,13299
2,17203
1,27665
1,31157
1,21508
1,7713
1,10259
1,25097
1,31606
1,27660
2,14116
3,22434
4,19172
3,21170
1,39346
5,12671
1,29187
1,13278
1,30164
1,24394
1,25200
1,25181
1,23325
4,16455
4,22256
4,18753
1,21523
2,16078
4,22234
4,18731
1,23032
1,30332
1,30055
1,29264
1,29132
1,26264
2,16223
1,12376
5,12955
1,29495
4,22332
1,31254
1,29082
1,13405
1,26649
1,26464
1,25893
3,21632
3,22823
1,39436
4,19236
4,19643
1,31725
4,15996
3,22103
1,31386
1,29510
1,29156
1,30430
1,28996
1,31502
1,39234
2,18100
2,17696
5,14306
5,14378
4,19990
4,21512
5,13949
1,30976
5,14084
1,23221
2,513
4,19617
1,31507
2,16985
1,8384
2,12211
1,29293
1,30577
1,27822
1,21568
4,16663
4,20175
4,16834
4,19872
1,23140
1,35800
3,24304
4,19154
4,19898
4,21067
4,21045
3,19690
2,17390
3,23648
4,24374
1,30552
1,30449
1,28656
1,30308
1,30137
1,29048
1,27303
1,28364
3,21481
3,21779
4,20400
1,31343
1,9555
3,19715
1,28345
1,8303
1,10453
4,21685
4,16544
4,18938
5,13101
1,27396
2,16016
3,23511
4,18910
1,31061
3,23135
4,22473
2,14220
3,22543
1,28597
2,17359
2,17457
1,10651
2,18031
4,18327
1,27457
4,20702
4,22499
1,10758
1,11154
3,21573
1,30261
4,20891
1,25954
1,26035
5,13829
1,27078
2,18387
2,17848
2,18211
2,17785
1,4500
4,21278
1,39509
1,26899
1,27083
1,27268
2,11867
2,937
1,27028
1,27212
4,21252
1,28535
1,26176
1,28559
2,733
2,18462
1,26203
1,28928
1,9738
5,13076
5,13700
3,24392
3,23317
1,10766
1,11162
4,21895
3,21185
4,9697
4,2140
4,11262
1,4629
5,500
3,21194
4,14029
5,518
4,2183
4,22321
1,5374
4,15154
1,6002
1,7607
1,7580
1,7447
1,7241
1,7552
1,5497
1,5453
1,24779
1,6624
1,6866
1,5819
1,6291
1,5629
1,6171
5,532
1,8479
4,20820
1,26173
4,15220
1,16695
1,7038
4,22488
1,27450
1,8407
1,23210
4,15284
4,16447
4,18723
1,7195
4,22037
4,15315
1,24812
1,7955
1,26271
5,12789
4,15318
1,8308
4,19859
4,19293
4,15562
4,15321
1,9298
3,21255
4,15438
4,21505
1,9699
3,23736
4,12171
4,12130
4,12032
4,12165
4,12497
4,22425
1,27394
3,23734
2,6899
2,2608
3,2420
4,22102
1,2591
5,1537
4,896
5,546
1,1086
2,1693
4,2215
1,28585
3,1878
4,7321
3,21854
4,20468
1,9772
4,16170
4,22465
5,558
1,10458
3,23381
1,10525
5,569
5,12963
1,10656
5,578
4,21630
1,11016
5,12795
1,11308
4,23507
1,24328
1,11515
3,23462
1,12675
1,12833
3,21859
1,13042
1,31794
1,31663
1,25694
3,23460
2,6901
5,588
3,1902
4,2228
2,15995
2,2610
3,22904
2,1745
4,1042
4,20694
1,2603
3,4164
1,1378
5,1676
5,5690
1,12251
1,13399
1,20519
1,26969
1,27153
1,4441
4,2262
1,8505
1,2616
5,603
2,1753
1,13508
3,1941
4,6676
4,2289
1,38890
4,2302
4,20609
1,2630
1,13875
2,15989
5,619
4,2315
4,2339
4,2356
4,2376
5,636
1,2647
1,14363
2,16202
4,2389
5,650
1,14763
1,16131
5,677
1,16288
1,16291
1,14602
1,16472
1,17201
4,15394
4,1835
1,1562
3,4593
3,1957
5,3050
4,13513
3,19705
4,22249
2,1772
1,2674
5,702
2,6903
4,2429
1,12357
1,17661
1,26990
1,27174
1,4516
4,6664
1,18318
1,2691
4,16094
1,18321
1,19395
1,24238
4,20304
1,21168
1,10860
1,13318
4,12840
4,12849
4,2349
4,12809
4,3082
4,3885
4,1692
4,2569
4,6373
4,15399
5,13287
3,23216
4,22035
4,11636
4,12600
4,1837
1,28550
3,1984
1,2711
3,5607
4,18317
2,1785
4,2440
2,14062
5,718
1,28916
1,1664
5,5425
4,6192
4,6548
4,18685
4,2299
4,9038
4,3940
4,2069
4,2003
4,16435
4,19573
4,8815
4,6449
4,23592
4,23696
4,11744
4,24448
4,6425
4,20509
4,19414
4,21133
4,18585
4,7279
4,23951
4,3648
4,10679
4,2366
4,12879
4,1775
4,12928
4,8062
4,23076
4,1808
4,4943
4,14766
4,4286
4,14401
4,23490
4,23127
4,1508
4,4240
4,12913
4,23407
4,23431
4,8347
4,11796
1,2725
1,23294
3,14793
3,22933
4,11336
4,16237
4,8292
5,11004
4,2312
4,2386
4,14096
4,14105
4,14069
4,11668
4,11766
4,1845
4,1962
4,8965
4,18851
4,10311
4,14254
4,15456
4,11713
4,15687
4,10067
4,11833
1,8536
4,15404
4,19072
3,6922
1,1833
4,1954
1,31280
2,1798
5,5970
4,2453
1,23431
3,2010
1,11139
5,729
1,2738
1,5292
4,6126
5,11009
1,8460
1,24235
3,2019
2,1815
1,26299
3,2042
3,2115
2,1105
4,19077
3,2137
4,21460
3,2173
1,28255
5,8756
4,15413
1,31437
1,2129
5,742
3,6924
4,2471
4,18746
1,4008
1,2749
4,4000
5,6543
3,2196
4,11252
4,13468
4,21486
4,21563
4,6652
4,13504
2,1152
2,1193
2,1242
1,30674
3,23630
1,23389
3,11734
1,2319
1,27072
1,27262
5,757
1,3999
5,7858
3,2207
1,2757
4,4322
4,7369
1,836
5,13465
5,13596
1,31472
1,31820
1,31578
3,22221
3,22759
5,13330
1,23438
1,31684
5,13001
1,24796
2,14176
3,22499
3,22674
3,22388
2,16846
1,27798
1,31224
1,25499
1,23116
3,21716
3,22911
5,12585
5,13227
2,17076
5,13863
1,31308
3,22491
1,31533
4,13478
3,20548
1,22405
4,17667
5,11896
2,15101
3,19830
1,21687
4,16949
5,11178
2,14383
3,20220
1,22077
4,17339
5,11568
2,14773
3,20042
1,21899
4,17161
5,11390
2,14595
4,12370
4,11302
4,19477
1,5144
1,16633
2,16296
1,16311
1,27645
1,31086
1,21496
4,12198
4,12180
4,12230
4,11922
4,11162
4,11139
2,3052
4,3480
3,8262
2,6850
1,20069
4,11186
4,10842
4,11977
4,10933
5,9702
5,3535
1,18346
1,3196
1,3362
1,12175
4,23153
1,24283
4,783
4,8189
1,36025
1,14615
2,10089
2,13475
3,15961
1,21115
1,5202
2,7162
2,9751
1,37786
2,630
2,11972
1,19052
5,5663
1,14444
1,14469
3,8811
4,7818
5,2976
3,3517
3,14477
3,2511
5,2213
5,8209
5,9798
5,9814
3,6909
1,25841
1,21519
4,20816
4,19068
4,16639
1,29450
4,19107
1,35805
1,13646
1,13515
4,762
1,29302
1,4024
3,21417
4,16717
1,29336
1,4046
1,21554
1,28902
1,10064
1,3988
1,34979
3,7847
3,5033
2,11456
5,10381
2,4507
1,15518
1,149
1,6190
3,3368
1,24058
3,11417
1,2050
3,2961
1,6657
1,17419
1,7111
4,9773
4,9360
4,10556
4,6738
1,10850
3,9010
2,343
2,11768
2,838
5,13931
4,21422
2,16919
3,22740
4,8523
5,1913
5,5018
1,8589
2,269
3,16236
2,17722
2,17662
4,2713
5,5415
5,5818
5,4045
5,5925
5,5536
4,16187
3,12322
3,3660
3,6847
3,6986
2,4294
1,33262
3,16139
1,19169
3,8054
5,9951
4,15509
4,5203
4,5263
1,26744
4,4475
4,10129
1,25299
5,1158
1,16836
4,20226
1,25384
1,2347
3,9164
1,2500
5,8486
5,8463
5,8552
1,34990
1,33738
1,35545
2,12980
1,26432
1,11626
4,4760
1,30943
3,12989
1,32710
1,277
1,32805
3,15884
3,1610
1,30916
3,15464
1,19370
2,8527
2,9605
2,8011
3,14987
2,9516
4,5033
4,21327
4,9608
4,9519
1,4904
3,460
5,7289
5,8734
5,8688
5,8716
5,7212
1,5912
2,16697
2,13748
1,24245
1,25549
1,30894
1,21505
4,23612
4,19440
4,7352
1,27651
1,31092
1,27762
4,4585
1,33397
3,22124
4,4638
1,9265
1,34389
4,22124
4,21845
4,21985
4,21806
4,21946
4,22085
4,15162
5,12653
4,21331
4,8143
4,1750
4,2537
4,7923
4,5374
4,6579
4,6988
4,7209
4,7372
4,7536
4,7898
4,8383
4,11256
4,15432
4,7315
4,12834
4,12843
4,2343
4,12803
4,3076
4,3879
4,1686
4,2563
4,6367
4,6186
4,6542
4,18679
4,2293
4,9032
4,3934
4,2063
4,1997
4,16429
4,19567
4,8809
4,6443
4,23586
4,23690
4,11738
4,24442
4,6419
4,20503
4,19408
4,21127
4,18579
4,7273
4,23945
4,3642
4,10673
4,2360
4,12873
4,1769
4,12922
4,8056
4,23070
4,1802
4,4937
4,14760
4,4280
4,23484
4,23121
4,1502
4,4234
4,12907
4,23401
4,23425
4,8341
4,11790
4,2306
4,2380
4,14090
4,14099
4,14063
4,11662
4,11760
4,1839
4,1956
4,8959
4,18845
4,10305
4,14248
4,15450
4,11707
4,15681
4,10061
4,11827
4,13472
4,5252
4,5723
1,3406
4,2143
4,5383
4,21490
4,23744
4,12996
4,4030
4,15480
4,16605
4,23615
4,183
4,1
4,21567
4,1215
4,13286
4,13820
4,2897
4,511
4,21589
4,22104
4,21825
4,21965
4,21786
4,21926
4,22065
4,2051
4,2726
4,204
4,22999
4,18281
4,23962
4,23310
4,6772
4,16155
4,2404
4,14341
4,11280
4,7399
4,23349
4,7106
4,13317
4,8003
4,2950
4,5463
4,3336
4,7948
4,16514
4,12352
4,23793
4,886
4,2693
4,19731
4,461
4,16759
4,15125
4,15884
4,14586
4,14681
4,8244
1,37005
4,728
1,36931
1,3478
3,12517
1,36971
4,533
4,18658
4,23565
4,18558
4,18824
4,19512
4,5305
4,16706
1,36920
1,36960
4,3706
4,16621
4,22612
1,17881
3,21744
4,11568
5,4318
5,8675
1,31719
1,30949
3,16120
4,9041
4,13837
4,13904
4,15779
4,15370
1,9641
4,15851
3,16090
3,13768
2,8114
2,8870
2,8680
4,13252
1,19002
3,10110
3,9923
3,12067
3,12386
3,11938
4,10481
1,15556
1,30382
3,7362
4,3009
3,7482
1,16486
5,4283
1,19867
5,6804
4,20621
4,23512
3,19997
1,21854
4,17116
5,11345
2,14550
1,20388
1,21029
5,159
1,2120
3,11725
2,7356
2,8722
3,11286
2,9146
3,4137
3,2387
3,21661
3,22852
3,14333
3,11736
3,10347
1,32299
3,4110
1,37180
3,21587
3,22778
2,8192
1,25397
1,37161
1,36948
2,8661
2,2501
1,32688
3,11568
3,19381
1,36675
1,5544
3,12302
1,34323
3,8599
3,21543
1,12082
1,12150
2,8825
2,8275
2,13290
2,5126
2,8500
2,7976
4,2627
1,9383
2,14093
3,22411
3,21370
5,6055
5,5623
1,38280
1,25659
1,26974
1,27158
1,24333
1,4060
4,20757
4,12202
4,12184
4,15623
1,4313
2,13025
4,390
1,3808
1,2898
5,10340
1,1384
1,1001
5,6471
1,6631
1,1155
1,18129
1,18270
1,37668
5,2436
5,590
5,664
5,8102
5,9528
5,8064
5,451
1,25466
5,7919
5,7236
5,9240
5,12567
5,8127
5,9346
4,3447
5,10953
1,38407
2,14121
3,22439
2,2088
1,23761
2,3444
1,19463
1,31428
1,15643
1,20843
1,2370
1,28097
1,31630
1,1437
1,19977
1,18567
3,16697
3,12995
1,20047
1,18532
4,11800
2,9162
3,13678
4,22054
1,25579
4,19148
1,9732
3,24386
1,24773
5,4733
1,32466
1,12091
1,34860
3,4207
3,4234
3,21799
3,4448
1,12820
3,4580
4,2796
1,5660
3,9220
1,36077
3,23281
1,32357
1,36156
3,4383
1,3096
1,32487
1,3124
3,10166
2,9507
4,21668
4,16522
4,19214
4,16643
4,19137
4,19971
4,16438
4,21496
4,18308
4,20361
4,20848
4,19576
4,16792
4,22196
4,21211
1,25151
1,30400
2,14190
3,22513
4,18693
4,19829
1,26134
1,28311
1,29454
4,21000
4,18863
4,22431
4,20660
4,19162
4,24246
4,16690
1,17241
5,2427
1,9241
1,17514
4,20458
4,905
2,16238
3,9174
2,13908
1,20353
4,9780
4,5767
4,11558
4,10890
4,12272
4,13032
4,12282
4,9428
4,1891
1,16589
1,16529
2,1463
1,38637
2,3406
1,2481
1,34508
4,12826
4,12899
4,14082
4,6754
2,332
1,17751
4,14376
2,574
2,105
1,2825
3,118
4,115
2,255
1,21190
2,743
4,16592
1,39243
1,39292
1,39180
2,18036
2,18109
2,18230
2,18168
2,17705
2,17645
2,18396
2,18422
1,8952
2,17857
2,17790
5,14315
5,14272
5,14416
1,39560
1,39600
3,24313
3,24347
5,14387
5,14339
4,24420
1,39640
4,24389
1,39680
2,17901
1,39721
4,24318
2,18263
2,18318
1,39441
1,39355
3,24223
2,17947
1,39390
3,24258
2,17982
2,17744
3,9323
2,3209
3,11665
1,887
1,38094
1,38130
1,37905
3,23743
4,15006
4,21644
4,14996
1,371
1,16513
1,16551
2,4087
3,15764
2,4146
1,32716
1,17818
1,17442
1,23529
1,1617
1,23917
5,226
1,2157
1,15835
1,29241
2,6952
1,6899
2,13434
2,13350
2,12874
2,12684
1,13493
1,29414
3,21381
1,8252
1,9187
2,13280
2,1090
1,32630
1,545
1,29790
4,12488
3,19652
3,19671
1,604
4,16216
3,7280
4,7707
3,7254
4,10568
3,15904
3,18808
4,4345
2,10159
4,1446
1,7287
3,714
4,19336
3,18782
1,3748
3,8669
3,8873
1,35230
1,27074
1,27264
4,6129
4,6452
1,3945
1,26490
2,17689
4,19983
2,506
1,28552
2,5610
4,6208
3,7203
3,7661
1,38834
4,23831
4,16222
1,36856
3,15951
1,38012
5,8092
4,22666
3,12459
1,3900
1,36005
1,730
1,711
3,3258
5,10593
5,8566
1,35000
3,5666
1,10787
3,11315
1,15931
4,1063
2,2311
3,8111
3,8167
2,7099
4,19111
5,7254
3,21748
3,2414
1,806
3,21688
3,22879
1,21230
1,21276
1,8418
3,11039
4,21658
3,17830
4,3779
4,18386
4,4538
4,303
4,19029
4,3800
4,19007
4,3984
4,1529
4,16101
3,16477
2,5280
4,4822
2,6887
2,2802
5,1388
5,7677
1,34402
1,34494
1,25062
3,21164
1,33149
5,8491
5,13771
4,6916
4,7939
3,14763
2,10225
3,13055
3,21772
5,2335
5,9187
3,8530
5,5736
5,5874
1,33108
3,13160
4,6874
1,26893
1,1827
4,264
4,18397
4,6282
4,4408
4,22944
1,4174
4,22952
4,22044
4,21902
4,21763
4,1195
4,495
1,609
4,10163
1,33120
1,30881
1,3185
3,5215
3,4363
3,5831
2,16320
4,21717
3,23503
2,5224
3,18326
1,17369
1,34409
5,882
4,4458
1,31706
1,33437
5,846
4,8239
4,15874
4,22764
1,5211
2,642
5,11012
5,744
5,13954
5,8450
5,8633
1,10982
5,12694
1,35152
5,12676
5,9430
5,9258
5,9577
5,9655
5,10370
1,35164
1,33760
1,38541
5,12776
5,9316
5,653
5,9229
1,35236
4,19751
5,9117
5,12632
1,34420
4,5215
4,1237
1,11027
1,30291
3,19657
1,39574
1,38852
1,38865
1,39614
1,14458
1,35866
4,21713
1,23096
5,12642
3,14173
1,18825
1,786
5,9718
5,9650
1,10241
3,4146
3,2396
3,21670
3,22861
1,31196
1,27740
1,5349
1,27361
1,7840
1,31948
3,14342
1,29827
1,17317
1,18968
3,21158
1,33155
5,8749
4,10699
4,11858
4,14174
5,7272
5,8654
5,1670
5,12752
1,33131
1,38785
3,19662
1,18624
2,486
4,15132
4,8691
4,19762
1,31444
1,15276
4,6329
4,270
5,7696
4,12259
2,5988
1,31112
4,14499
5,14445
4,9925
3,18639
1,1837
1,35690
1,34442
1,30642
5,9683
1,34354
1,25053
1,26481
1,26293
4,23040
4,7674
4,23369
1,26547
1,25967
1,25633
1,9273
1,13892
5,1825
3,636
1,2035
1,2138
1,13159
1,39157
1,4597
1,33142
1,27055
4,22305
1,31698
1,25040
2,9064
3,8389
2,12046
2,12458
2,12761
2,12578
2,12175
1,705
4,15765
4,4036
1,20660
4,22691
4,16138
1,10552
1,1302
4,6762
4,6887
4,3620
4,6800
4,8655
4,6932
3,21623
3,22814
3,4128
3,2378
3,21652
3,22843
3,14324
3,4101
3,21534
2,8816
2,8266
1,24538
2,7288
3,4818
2,4305
1,7513
3,17591
3,16177
3,7617
3,9734
1,3494
1,34108
3,5076
3,4595
3,19299
1,16668
1,11604
5,13161
3,6105
5,921
5,890
2,16975
3,5301
4,5560
3,21332
4,20147
2,12144
2,12228
4,10050
4,9128
4,9139
4,9789
4,5542
4,5837
4,9185
4,9112
4,5907
2,7423
3,4441
1,13979
1,2080
4,1721
1,14319
2,10304
1,20410
4,14309
2,10008
1,18770
2,5728
4,19773
1,25558
5,1301
1,8411
3,21359
1,4770
1,14377
1,9250
1,14206
1,14423
1,14217
1,29989
3,7375
3,7546
3,5202
3,5815
3,5375
3,14717
3,2751
3,724
1,5029
3,14420
3,2454
1,16439
3,14513
3,2547
4,4201
5,10483
3,15915
4,19264
5,10468
5,8427
3,15744
4,13878
1,24547
1,16226
1,21546
1,8688
1,20995
1,34457
1,4780
1,32121
5,1775
1,12652
4,11507
1,17222
4,6983
4,16424
4,7101
3,10288
2,7297
4,6999
4,13918
3,19603
4,13555
5,3600
4,11837
3,4827
3,13569
2,13581
1,30561
2,5797
2,5422
3,18657
3,16764
5,2035
4,23934
5,14261
2,17601
3,24145
5,1831
1,39074
5,14210
1,39011
2,17555
3,24105
4,24175
2,12311
1,33685
5,2621
1,39522
1,38790
1,34827
1,35699
5,10841
1,38869
1,613
1,620
5,11694
2,14899
1,14464
1,4505
1,26953
1,27137
5,10433
1,4742
4,20123
3,19952
1,21809
4,17071
5,11300
2,14505
3,20170
1,22027
4,17289
5,11518
2,14723
3,20682
1,22539
4,17801
5,12029
2,15234
3,20347
1,22204
4,17466
4,23535
4,20631
3,21199
5,1051
3,17532
3,17567
1,35379
1,8539
1,2633
1,18798
1,13965
1,14305
1,12678
1,12893
1,29115
1,13435
1,13167
1,9060
1,13691
1,29009
1,15217
1,13538
1,12928
1,13051
1,15014
1,13778
1,12739
1,13303
1,13462
1,13350
4,3073
2,406
2,8057
1,6933
2,9029
3,13718
2,11602
2,8647
2,8738
2,8440
5,5280
3,17547
3,17441
3,13644
2,4855
1,27670
4,15083
4,15223
4,15173
4,15012
4,15824
4,14623
3,18080
3,6926
3,13937
3,9072
3,735
3,8243
3,6879
3,5702
3,6746
1,5705
3,1904
3,6624
3,6578
3,9975
5,293
3,21784
4,2418
4,15486
4,15891
4,14355
4,8408
4,13338
4,15418
4,13586
4,13977
4,15521
4,14428
4,4558
1,28234
2,6478
1,21131
1,14177
1,13986
3,11745
3,23033
1,35143
5,10985
5,13184
5,10528
5,1079
5,7948
5,8218
5,834
1,38517
4,4903
2,16956
1,33167
3,21730
5,12624
1,34471
3,23088
4,8394
1,15594
4,8375
4,8400
1,35942
1,617
1,35858
5,10685
1,35894
2,2034
3,19809
1,21666
4,16928
5,11157
2,14362
3,19973
1,21830
4,17092
5,11321
2,14526
3,20013
1,21870
4,17132
5,11361
2,14566
3,20191
1,22048
4,17310
5,11539
2,14744
2,12010
3,14772
1,13579
4,19117
3,19778
1,21635
4,16897
5,11126
2,14331
2,280
2,11782
2,852
2,350
1,27462
1,27553
4,21283
4,22261
1,29945
4,19903
4,22876
1,30458
4,21072
4,20707
4,18943
4,20896
4,20405
2,14229
1,28373
4,19648
4,18758
1,26208
1,25209
3,22552
3,23002
3,19735
1,21592
4,16854
5,11083
2,14288
1,27851
4,20316
1,14012
1,34854
1,35567
1,29656
1,11635
2,11752
2,822
3,17502
3,15870
2,703
4,8355
4,12775
5,485
5,2311
1,35819
5,7352
5,6975
3,3882
1,283
2,8347
2,8905
2,3239
2,4927
1,15748
2,5884
2,3767
4,19465
4,13965
4,13660
5,3369
3,3192
2,16605
4,13373
4,20786
1,10936
1,32944
1,812
4,1036
4,7960
1,3416
4,10563
4,1232
3,7337
3,7457
3,7521
4,13564
1,10510
1,28627
4,2265
4,10644
4,11747
4,11690
1,759
4,2739
4,14108
4,24451
3,20703
1,22560
4,17822
5,12050
2,15255
3,7498
3,7391
3,7562
1,2514
1,18816
1,19034
3,12697
1,5916
1,30529
3,6961
4,16611
1,5260
1,10956
4,14296
5,5395
3,17867
2,13086
1,9281
1,5885
4,9668
5,4010
4,5495
4,8181
4,8210
3,23897
4,3294
4,12101
4,11965
4,10921
4,3436
2,3127
4,2983
1,26390
5,8012
4,9105
2,2592
5,1654
3,12343
3,10244
2,12433
3,17186
5,4216
3,13400
5,10151
3,482
5,8037
4,2809
5,7317
5,6293
1,38826
1,39514
1,31864
1,32077
1,33694
1,17915
2,5016
2,5310
2,13515
2,8608
2,9684
2,8068
2,2650
2,4454
2,6044
2,6750
3,13244
2,4534
2,6409
2,9358
2,6221
1,17094
2,6391
2,5804
2,5558
1,25819
4,20794
4,19046
1,3966
1,19878
3,2324
4,2757
1,12860
2,2078
2,12361
1,3850
2,1922
2,10511
1,11236
1,8627
2,13223
2,10590
4,7882
4,7578
4,7749
2,1998
5,4950
2,13969
4,2277
4,10656
4,16110
3,10134
4,8920
1,16736
1,29804
3,2022
3,14037
3,14080
3,18831
4,6428
4,7641
4,2835
1,652
4,9817
1,36436
4,23800
4,20512
4,23201
4,19417
4,23268
4,7650
4,10543
4,21373
4,9946
3,23998
1,14501
3,7019
3,13797
2,6010
3,12914
5,6793
3,11774
2,11218
1,27919
2,11167
1,17411
1,1925
2,10647
3,13832
1,3236
1,3662
2,2988
1,36886
3,11342
5,3918
1,5736
5,5436
3,14580
3,2614
3,11193
5,9218
1,5673
1,36194
5,4418
5,8440
5,4656
5,8982
5,12728
5,639
5,8512
5,8399
5,8902
5,8792
5,6369
5,5291
5,5495
3,8143
5,5184
5,345
5,6958
5,10388
4,16679
1,38380
1,36828
1,36807
1,18082
1,38527
1,38503
1,36872
1,38578
1,37015
1,38604
1,38455
1,38481
1,38549
4,23144
1,10673
1,36068
2,1913
2,3694
1,35045
1,34688
1,33609
1,102
4,23757
4,20287
4,21136
4,19810
4,19947
4,20099
1,30270
1,11094
1,28965
1,2087
1,2184
1,11173
1,16233
1,25609
1,7638
4,582
1,2382
1,32171
1,2233
1,1933
1,2694
1,2302
1,17621
1,33592
1,17759
1,11429
1,11490
1,17724
1,911
1,17776
1,30202
4,20582
1,20440
1,35744
1,14856
1,1847
1,26600
1,24970
4,3018
4,3370
4,8276
1,30652
3,22240
1,29170
1,10039
1,8227
1,13900
1,27776
1,7727
1,29197
1,27423
3,13846
1,28933
2,8122
1,36038
1,17843
1,12506
4,3592
1,37996
4,23996
1,25516
1,3886
4,14857
1,2888
4,6922
4,8485
1,30234
1,25684
1,17829
1,35809
1,8195
1,21528
1,36115
1,28865
1,37053
1,37842
1,38415
1,35977
1,7530
1,29430
3,21397
1,8268
1,37864
1,37823
1,37456
1,3250
1,31033
1,24364
4,14934
1,10942
2,11926
1,37741
1,37762
4,14598
3,21966
1,19733
3,18902
5,2152
1,3557
3,18753
3,642
1,34099
1,32323
3,21493
1,20236
3,11557
4,5944
2,4047
1,23510
1,1598
1,7247
1,23981
2,4314
3,7793
1,29566
5,1683
1,37800
1,37812
3,14704
3,2738
3,14407
3,2441
3,14500
3,2534
3,6404
3,5467
1,6042
1,24729
1,26707
1,4130
1,28220
1,4190
1,26918
1,27102
3,23571
1,4460
3,21274
1,26349
1,21338
1,6434
1,6264
1,489
1,33791
2,1122
2,9180
1,32509
1,36550
1,6320
1,6502
3,8897
2,4472
2,6062
2,6269
3,16788
2,2202
3,7310
5,1616
1,18666
2,7191
1,17675
5,859
4,2612
4,2916
5,9368
3,15804
3,11758
3,7101
3,19106
3,24007
3,7183
2,11803
2,873
5,4393
3,19264
5,13106
3,10083
3,9898
1,23899
3,9289
3,5718
3,9342
3,3111
3,5566
1,5804
1,19689
4,2844
1,34874
2,16451
2,16518
1,36709
1,202
2,5744
2,3703
5,8077
5,2891
1,35959
5,7714
4,1006
1,2009
5,464
2,1643
1,2555
4,2093
3,1813
2,13132
1,7522
4,5826
4,10209
2,7432
3,9994
1,16622
5,6001
3,14603
3,2637
4,7057
3,13484
5,10452
1,11563
3,6384
3,7137
4,8950
4,9173
4,5864
3,9395
3,8697
2,1737
1,38844
3,17916
2,10867
1,35054
1,34668
3,13725
2,11509
2,11305
2,11609
4,23841
1,38065
2,9456
1,37383
2,1632
5,9397
1,6710
2,8045
2,8584
1,6407
2,9647
4,11578
1,9847
1,2713
1,14996
1,18406
3,16934
5,10935
2,9471
5,9025
5,3674
5,3738
4,3263
2,5429
4,5741
5,2681
